type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.3263,3.0833,9.0919,0.0000,0.942369,False
cold,-1.2668,-2.9403,9.0919,0.0000,0.942373,False
hot,-1.7370,-2.9403,9.0919,-0.0000,0.942377,False
cold,2.8200,2.9136,9.0919,0.0000,0.942383,False
hot,3.1455,2.4894,9.0919,-0.0000,0.942384,False
hot,-1.8455,-2.9828,9.0919,-0.0000,0.942391,False
cold,-1.6285,-2.8979,9.0919,0.0000,0.942394,False
hot,-1.8455,-3.0676,9.0919,-0.0000,0.942399,False
hot,-1.5923,-3.0676,9.0919,-0.0000,0.942406,False
cold,3.1455,2.9984,9.0919,0.0000,0.942409,False
cold,0.3607,-3.0676,9.0919,0.0000,0.942409,False
cold,3.1093,3.0833,9.0919,0.0000,0.942419,False
hot,-1.8093,-3.0252,9.0919,-0.0000,0.942422,False
cold,2.9646,2.9560,9.0919,0.0000,0.942424,False
hot,3.1816,2.7439,9.0919,-0.0000,0.942427,False
cold,-1.3030,-2.9828,9.0919,0.0000,0.942428,False
hot,-1.7731,-2.8979,9.0919,-0.0000,0.942430,False
cold,-1.5200,-2.8555,9.0919,0.0000,0.942436,False
hot,3.4348,2.8712,9.0919,-0.0000,0.942443,False
cold,3.1093,2.8712,9.0919,0.0000,0.942444,False
cold,3.2901,2.6167,9.0919,0.0000,0.942455,False
hot,3.2901,2.7439,9.0919,-0.0000,0.942455,False
hot,3.1455,2.4470,9.0919,-0.0000,0.942456,False
cold,3.2178,2.9136,9.0919,0.0000,0.942463,False
hot,3.2540,3.0409,9.0919,-0.0000,0.942466,False
hot,3.4710,2.1500,9.0919,-0.0000,0.942466,False
hot,3.3625,3.0409,9.0919,-0.0000,0.942473,False
cold,3.0731,2.9560,9.0919,0.0000,0.942474,False
cold,2.7476,3.1257,9.0919,0.0000,0.942481,False
hot,3.2901,2.5318,9.0919,-0.0000,0.942486,False
cold,-1.4115,-3.1100,9.0919,0.0000,0.942489,False
hot,3.4710,2.5742,9.0919,-0.0000,0.942489,False
cold,3.4710,3.0409,9.0919,0.0000,0.942491,False
cold,-1.4477,-2.8979,9.0919,0.0000,0.942493,False
hot,3.4348,2.6167,9.0919,-0.0000,0.942498,False
hot,3.2540,2.4894,9.0919,-0.0000,0.942499,False
cold,-1.6646,-2.6858,9.0919,0.0000,0.942509,False
cold,-1.8455,-2.8131,9.0919,0.0000,0.942514,False
cold,3.1816,2.6591,9.0919,0.0000,0.942525,False
cold,-1.3392,-3.0676,9.0919,0.0000,0.942527,False
hot,3.4710,2.6167,9.0919,-0.0000,0.942528,False
hot,3.2178,2.6167,9.0919,-0.0000,0.942528,False
cold,3.4348,2.5742,9.0919,0.0000,0.942529,False
cold,3.4710,2.6167,9.0919,0.0000,0.942529,False
cold,3.2901,3.0409,9.0919,0.0000,0.942536,False
cold,-1.5923,-2.8979,9.0919,0.0000,0.942537,False
hot,3.3263,2.8288,9.0919,-0.0000,0.942539,False
cold,-0.2903,-3.1100,9.0919,-0.0000,0.942540,False
cold,-1.3030,-3.0252,9.0919,0.0000,0.942540,False
cold,3.3986,2.4470,9.0919,0.0000,0.942546,False
cold,-1.6285,-2.7282,9.0919,0.0000,0.942555,False
cold,3.2901,2.7863,9.0919,0.0000,0.942566,False
cold,-1.8455,-2.6858,9.0919,0.0000,0.942574,False
hot,3.4710,2.2773,9.0919,-0.0000,0.942584,False
cold,-1.6646,-2.8555,9.0919,0.0000,0.942586,False
cold,2.7115,3.0833,9.0919,0.0000,0.942590,False
hot,3.1455,2.9984,9.0919,-0.0000,0.942604,False
hot,3.4710,2.7439,9.0919,-0.0000,0.942615,False
cold,3.3986,2.8712,9.0919,0.0000,0.942617,False
hot,3.2901,2.8712,9.0919,-0.0000,0.942618,False
cold,-1.7370,-2.8555,9.0919,0.0000,0.942620,False
hot,3.3263,2.8712,9.0919,-0.0000,0.942621,False
hot,3.4710,2.9984,9.0919,-0.0000,0.942622,False
cold,3.3263,2.7863,9.0919,0.0000,0.942622,False
cold,-1.7370,-2.7707,9.0919,0.0000,0.942635,False
cold,3.0731,2.7015,9.0919,0.0000,0.942649,False
hot,3.0370,2.9136,9.0919,-0.0000,0.942650,False
hot,3.2540,2.4046,9.0919,-0.0000,0.942654,False
hot,-1.7731,-2.9828,9.0919,-0.0000,0.942659,False
hot,3.2540,2.5742,9.0919,-0.0000,0.942662,False
hot,3.3986,2.2349,9.0919,-0.0000,0.942663,False
cold,3.2901,2.5742,9.0919,0.0000,0.942670,False
hot,-1.6646,-2.9403,9.0919,-0.0000,0.942676,False
hot,2.9646,3.0833,9.0919,-0.0000,0.942685,False
hot,3.1816,2.6167,9.0919,-0.0000,0.942686,False
cold,3.3986,2.5742,9.0919,0.0000,0.942688,False
hot,2.8923,3.1257,9.0919,-0.0000,0.942690,False
cold,3.4710,2.3621,9.0919,0.0000,0.942691,False
hot,3.0008,2.9560,9.0919,-0.0000,0.942692,False
hot,3.0731,2.4470,9.0919,-0.0000,0.942693,False
hot,-1.8093,-2.8979,9.0919,-0.0000,0.942696,False
hot,3.2901,3.1257,9.0919,-0.0000,0.942696,False
cold,-1.3392,-2.8979,9.0919,0.0000,0.942702,False
hot,3.1455,3.1257,9.0919,-0.0000,0.942706,False
cold,3.2178,2.8288,9.0919,0.0000,0.942706,False
cold,3.1816,2.8288,9.0919,0.0000,0.942710,False
cold,-1.6285,-3.0676,9.0919,0.0000,0.942715,False
hot,-1.6646,-3.1100,9.0919,-0.0000,0.942716,False
cold,-1.4115,-3.0676,9.0919,0.0000,0.942717,False
cold,2.7838,2.9560,9.0919,0.0000,0.942719,False
hot,3.1455,3.0409,9.0919,-0.0000,0.942719,False
cold,-1.6646,-2.8131,9.0919,0.0000,0.942725,False
cold,2.7115,2.9984,9.0919,0.0000,0.942728,False
cold,-1.8093,-2.6010,9.0919,0.0000,0.942729,False
hot,3.2901,2.5742,9.0919,-0.0000,0.942734,False
hot,3.2178,3.0833,9.0919,-0.0000,0.942746,False
hot,3.1455,2.9136,9.0919,-0.0000,0.942747,False
cold,3.0370,2.9984,9.0919,0.0000,0.942748,False
hot,3.4348,2.5742,9.0919,-0.0000,0.942748,False
hot,3.4348,2.4894,9.0919,-0.0000,0.942755,False
cold,-1.2307,-2.9828,9.0919,0.0000,0.942757,False
cold,3.2901,3.0833,9.0919,0.0000,0.942758,False
cold,-1.4477,-3.0676,9.0919,0.0000,0.942763,False
cold,3.1093,2.7439,9.0919,0.0000,0.942765,False
hot,-1.7731,-3.0252,9.0919,-0.0000,0.942766,False
hot,-1.3753,-3.1100,9.0919,-0.0000,0.942767,False
hot,3.3263,2.9984,9.0919,-0.0000,0.942772,False
hot,3.4348,2.3621,9.0919,-0.0000,0.942773,False
cold,-1.1222,-3.1100,9.0919,0.0000,0.942777,False
hot,3.4710,2.6591,9.0919,-0.0000,0.942778,False
cold,3.3625,2.8712,9.0919,0.0000,0.942783,False
hot,3.1093,2.9136,9.0919,-0.0000,0.942789,False
cold,3.4710,2.6591,9.0919,0.0000,0.942799,False
cold,-1.1945,-3.1100,9.0919,0.0000,0.942806,False
cold,3.2901,2.6591,9.0919,0.0000,0.942820,False
cold,3.3625,2.9136,9.0919,0.0000,0.942825,False
cold,-1.7370,-3.1100,9.0919,0.0000,0.942833,False
cold,3.4710,2.7863,9.0919,0.0000,0.942835,False
cold,-1.3753,-2.9828,9.0919,0.0000,0.942837,False
cold,3.2901,3.1257,9.0919,0.0000,0.942847,False
hot,3.3263,2.7015,9.0919,-0.0000,0.942864,False
cold,2.9285,3.0833,9.0919,0.0000,0.942867,False
hot,3.4710,2.4894,9.0919,-0.0000,0.942870,False
cold,-1.5200,-2.9403,9.0919,0.0000,0.942875,False
hot,3.1093,2.4470,9.0919,-0.0000,0.942883,False
cold,3.4710,2.7015,9.0919,0.0000,0.942900,False
cold,-1.4115,-2.9403,9.0919,0.0000,0.942919,False
cold,3.1816,2.6167,9.0919,0.0000,0.942921,False
cold,-1.7370,-2.9828,9.0919,0.0000,0.942935,False
cold,-1.5562,-3.1100,9.0919,0.0000,0.942940,False
hot,3.4710,2.9136,9.0919,-0.0000,0.942941,False
cold,-1.3030,-2.8979,9.0919,0.0000,0.942941,False
hot,-1.6285,-2.9403,9.0919,-0.0000,0.942943,False
cold,-1.8455,-2.6010,9.0919,0.0000,0.942956,False
hot,3.1093,3.0833,9.0919,-0.0000,0.942962,False
hot,3.3986,2.9984,9.0919,-0.0000,0.942968,False
hot,3.1455,2.6167,9.0919,-0.0000,0.942975,False
hot,-1.8455,-3.0252,9.0919,-0.0000,0.942986,False
hot,3.3263,2.3621,9.0919,-0.0000,0.942996,False
cold,-1.3392,-3.1100,9.0919,0.0000,0.943000,False
hot,3.3986,2.9136,9.0919,-0.0000,0.943006,False
hot,3.0731,3.1257,9.0919,-0.0000,0.943006,False
hot,3.3986,2.3621,9.0919,-0.0000,0.943011,False
cold,2.8923,2.9560,9.0919,0.0000,0.943025,False
cold,-1.8455,-3.0676,9.0919,0.0000,0.943026,False
cold,3.4348,2.4046,9.0919,0.0000,0.943035,False
cold,2.8561,2.9136,9.0919,0.0000,0.943038,False
cold,3.0731,2.8712,9.0919,0.0000,0.943041,False
hot,3.3263,2.4046,9.0919,-0.0000,0.943045,False
cold,2.8561,3.0409,9.0919,0.0000,0.943049,False
hot,3.4710,2.7015,9.0919,-0.0000,0.943056,False
hot,3.3625,2.2773,9.0919,-0.0000,0.943062,False
hot,3.3625,2.9136,9.0919,-0.0000,0.943065,False
cold,-1.7731,-2.9828,9.0919,0.0000,0.943067,False
cold,3.4348,2.9984,9.0919,0.0000,0.943067,False
hot,-1.8455,-2.7707,9.0919,-0.0000,0.943077,False
hot,3.1816,2.5742,9.0919,-0.0000,0.943082,False
cold,2.6030,3.1257,9.0919,0.0000,0.943107,False
hot,3.3986,2.7863,9.0919,-0.0000,0.943113,False
cold,2.9646,2.7863,9.0919,0.0000,0.943123,False
hot,3.3625,2.8288,9.0919,-0.0000,0.943125,False
cold,2.8923,2.9136,9.0919,0.0000,0.943129,False
cold,3.0731,2.9136,9.0919,0.0000,0.943134,False
cold,3.2178,2.7015,9.0919,0.0000,0.943134,False
cold,3.2540,2.8288,9.0919,0.0000,0.943135,False
hot,-1.5562,-3.0676,9.0919,-0.0000,0.943146,False
cold,-1.8093,-3.1100,9.0919,0.0000,0.943148,False
hot,-1.4838,-3.0676,9.0919,-0.0000,0.943148,False
hot,3.0731,2.7015,9.0919,-0.0000,0.943155,False
cold,3.3625,2.4470,9.0919,0.0000,0.943169,False
cold,3.3625,2.5742,9.0919,0.0000,0.943172,False
cold,-1.5200,-2.7707,9.0919,0.0000,0.943174,False
cold,2.7838,3.1257,9.0919,0.0000,0.943177,False
hot,3.3625,2.5742,9.0919,-0.0000,0.943178,False
hot,2.5306,2.7863,9.0919,0.0000,0.943184,False
cold,-1.5923,-2.9828,9.0919,0.0000,0.943197,False
cold,0.4692,-3.1100,9.0919,0.0000,0.943208,False
cold,-1.8455,-2.5161,9.0919,0.0000,0.943228,False
cold,-1.7731,-2.8979,9.0919,0.0000,0.943242,False
hot,3.2178,2.9136,9.0919,-0.0000,0.943243,False
cold,3.3986,3.0409,9.0919,0.0000,0.943247,False
hot,-1.7370,-3.1100,9.0919,-0.0000,0.943258,False
cold,-1.5562,-3.0252,9.0919,0.0000,0.943261,False
cold,2.8200,2.9560,9.0919,0.0000,0.943264,False
cold,-1.4838,-2.9828,9.0919,0.0000,0.943266,False
cold,3.2540,2.9560,9.0919,0.0000,0.943266,False
cold,-1.3753,-2.8979,9.0919,0.0000,0.943267,False
cold,3.1093,2.7863,9.0919,0.0000,0.943270,False
hot,3.0370,2.4894,9.0919,-0.0000,0.943276,False
hot,-1.8093,-2.8555,9.0919,-0.0000,0.943276,False
hot,3.3263,3.0409,9.0919,-0.0000,0.943290,False
hot,-1.8455,-2.9403,9.0919,-0.0000,0.943297,False
cold,3.3263,2.6591,9.0919,0.0000,0.943304,False
hot,3.4710,2.9560,9.0919,-0.0000,0.943318,False
cold,3.4710,2.9560,9.0919,0.0000,0.943318,False
hot,-1.8455,-2.8979,9.0919,-0.0000,0.943327,False
hot,-1.7370,-2.8555,9.0919,-0.0000,0.943331,False
cold,-1.7370,-2.5586,9.0919,0.0000,0.943347,False
hot,3.0731,2.4894,9.0919,-0.0000,0.943353,False
cold,-1.4477,-2.8131,9.0919,0.0000,0.943356,False
hot,3.3986,3.0409,9.0919,-0.0000,0.943358,False
hot,3.3625,3.1257,9.0919,-0.0000,0.943368,False
cold,-0.8328,-3.1100,9.0919,0.0000,0.943369,False
cold,-1.2668,-2.9828,9.0919,0.0000,0.943372,False
cold,-1.6646,-2.6434,9.0919,0.0000,0.943383,False
hot,2.9646,3.0409,9.0919,-0.0000,0.943394,False
cold,-1.8455,-2.8555,9.0919,0.0000,0.943394,False
hot,3.2901,2.4470,9.0919,-0.0000,0.943402,False
cold,-1.7008,-2.6434,9.0919,0.0000,0.943411,False
cold,2.8561,2.8288,9.0919,0.0000,0.943417,False
hot,3.1093,2.8288,9.0919,-0.0000,0.943423,False
hot,3.3986,2.5318,9.0919,-0.0000,0.943435,False
hot,3.3625,2.5318,9.0919,-0.0000,0.943442,False
cold,-1.8093,-2.9403,9.0919,0.0000,0.943457,False
hot,3.3625,2.4470,9.0919,-0.0000,0.943481,False
cold,-0.2542,-3.1100,9.0919,-0.0000,0.943485,False
cold,2.9646,2.8712,9.0919,0.0000,0.943497,False
cold,2.7838,3.0409,9.0919,0.0000,0.943509,False
hot,-1.7731,-2.8555,9.0919,-0.0000,0.943510,False
hot,3.3263,2.6167,9.0919,-0.0000,0.943510,False
hot,3.2901,2.4046,9.0919,-0.0000,0.943524,False
hot,-1.7370,-3.0676,9.0919,-0.0000,0.943524,False
hot,3.2178,2.4046,9.0919,-0.0000,0.943526,False
hot,-1.8455,-3.1100,9.0919,-0.0000,0.943538,False
cold,-1.1945,-2.9828,9.0919,0.0000,0.943557,False
hot,-1.8093,-3.0676,9.0919,-0.0000,0.943567,False
cold,3.3986,2.9984,9.0919,0.0000,0.943568,False
hot,3.0731,2.9560,9.0919,-0.0000,0.943569,False
hot,3.1455,2.8712,9.0919,-0.0000,0.943580,False
cold,3.0370,3.1257,9.0919,0.0000,0.943586,False
hot,3.2901,2.2349,9.0919,-0.0000,0.943588,False
cold,3.2178,2.7439,9.0919,0.0000,0.943590,False
hot,3.0731,2.7439,9.0919,-0.0000,0.943593,False
hot,3.0731,2.5742,9.0919,-0.0000,0.943593,False
cold,-1.8093,-2.7282,9.0919,0.0000,0.943598,False
hot,3.3263,2.5742,9.0919,-0.0000,0.943603,False
hot,-1.7008,-3.0252,9.0919,-0.0000,0.943606,False
hot,3.1093,2.5742,9.0919,-0.0000,0.943620,False
cold,3.3263,2.4894,9.0919,0.0000,0.943622,False
hot,3.2178,2.9560,9.0919,-0.0000,0.943641,False
hot,3.1093,2.7439,9.0919,-0.0000,0.943641,False
hot,3.2178,2.6591,9.0919,-0.0000,0.943642,False
cold,3.0370,3.0409,9.0919,0.0000,0.943650,False
hot,3.0008,3.1257,9.0919,-0.0000,0.943650,False
hot,3.3625,2.4046,9.0919,-0.0000,0.943653,False
cold,3.4348,2.8712,9.0919,0.0000,0.943667,False
cold,0.4692,-3.0676,9.0919,0.0000,0.943668,False
hot,3.3263,3.0833,9.0919,-0.0000,0.943671,False
hot,3.3986,2.2773,9.0919,-0.0000,0.943674,False
cold,-1.7731,-2.6434,9.0919,0.0000,0.943688,False
hot,3.3625,2.2349,9.0919,-0.0000,0.943699,False
hot,3.1093,3.0409,9.0919,-0.0000,0.943701,False
cold,-1.4115,-3.0252,9.0919,0.0000,0.943702,False
hot,3.0370,3.0409,9.0919,-0.0000,0.943706,False
cold,-1.6285,-2.9828,9.0919,0.0000,0.943708,False
hot,3.1093,2.5318,9.0919,-0.0000,0.943712,False
cold,3.0008,3.1257,9.0919,0.0000,0.943752,False
cold,3.3625,2.8288,9.0919,0.0000,0.943755,False
cold,-1.7370,-2.6434,9.0919,0.0000,0.943757,False
hot,3.1093,2.9560,9.0919,-0.0000,0.943760,False
cold,-1.0860,-3.1100,9.0919,0.0000,0.943792,False
hot,2.4945,2.7439,9.0919,0.0000,0.943809,False
hot,3.2901,2.2773,9.0919,-0.0000,0.943813,False
cold,2.8923,2.8712,9.0919,0.0000,0.943837,False
cold,2.8200,3.1257,9.0919,0.0000,0.943854,False
hot,3.2540,3.1257,9.0919,-0.0000,0.943855,False
hot,3.2540,2.6167,9.0919,-0.0000,0.943856,False
cold,-1.7370,-2.7282,9.0919,0.0000,0.943873,False
cold,3.4348,2.6167,9.0919,0.0000,0.943874,False
cold,-1.8455,-3.0252,9.0919,0.0000,0.943881,False
cold,-1.4838,-2.9403,9.0919,0.0000,0.943886,False
hot,3.1093,2.6167,9.0919,-0.0000,0.943887,False
hot,3.3986,2.6167,9.0919,-0.0000,0.943897,False
hot,3.0731,2.8712,9.0919,-0.0000,0.943899,False
cold,2.8561,2.8712,9.0919,0.0000,0.943904,False
cold,3.1093,3.1257,9.0919,0.0000,0.943907,False
hot,3.0008,2.4894,9.0919,-0.0000,0.943907,False
hot,3.2901,2.6591,9.0919,-0.0000,0.943925,False
cold,-1.1583,-3.0252,9.0919,0.0000,0.943928,False
hot,-1.6285,-3.1100,9.0919,-0.0000,0.943945,False
cold,-1.5923,-2.7282,9.0919,0.0000,0.943952,False
cold,3.3986,2.4046,9.0919,0.0000,0.943955,False
cold,2.8200,2.8712,9.0919,0.0000,0.943958,False
hot,2.9646,2.9984,9.0919,-0.0000,0.943964,False
hot,3.1816,2.3621,9.0919,-0.0000,0.943964,False
hot,3.4348,2.3197,9.0919,-0.0000,0.943965,False
cold,-0.7967,-3.1100,9.0919,0.0000,0.943970,False
cold,-1.8455,-2.7282,9.0919,0.0000,0.943987,False
cold,-1.4838,-2.8131,9.0919,0.0000,0.943994,False
hot,3.0370,2.9984,9.0919,-0.0000,0.943998,False
cold,-1.8093,-3.0252,9.0919,0.0000,0.944013,False
cold,-0.2180,-3.1100,9.0919,-0.0000,0.944017,False
cold,-1.8455,-2.9828,9.0919,0.0000,0.944029,False
hot,3.2178,2.7015,9.0919,-0.0000,0.944032,False
cold,-1.5200,-2.8131,9.0919,0.0000,0.944045,False
cold,3.3986,2.7015,9.0919,0.0000,0.944047,False
cold,-1.8093,-2.9828,9.0919,0.0000,0.944048,False
cold,3.3625,2.4894,9.0919,0.0000,0.944060,False
cold,-1.5923,-3.1100,9.0919,0.0000,0.944068,False
cold,2.7115,3.1257,9.0919,0.0000,0.944070,False
cold,-0.9775,-3.0676,9.0919,0.0000,0.944089,False
cold,3.4348,2.3621,9.0919,0.0000,0.944091,False
cold,3.1816,3.1257,9.0919,0.0000,0.944108,False
cold,-1.8093,-2.6858,9.0919,0.0000,0.944109,False
cold,0.2883,-3.1100,9.0919,0.0000,0.944113,False
hot,3.2540,2.2773,9.0919,-0.0000,0.944132,False
hot,3.4348,2.5318,9.0919,-0.0000,0.944136,False
cold,3.2540,3.1257,9.0919,0.0000,0.944142,False
cold,-1.7731,-3.0676,9.0919,0.0000,0.944156,False
hot,3.2540,2.9984,9.0919,-0.0000,0.944166,False
hot,3.3986,2.6591,9.0919,-0.0000,0.944178,False
cold,-0.9775,-3.1100,9.0919,0.0000,0.944186,False
cold,-1.6285,-2.8555,9.0919,0.0000,0.944189,False
cold,-1.6646,-2.8979,9.0919,0.0000,0.944190,False
hot,3.0370,2.6167,9.0919,-0.0000,0.944190,False
hot,3.1816,3.0409,9.0919,-0.0000,0.944190,False
cold,-1.8093,-2.4737,9.0919,0.0000,0.944201,False
hot,-1.7370,-2.9828,9.0919,-0.0000,0.944212,False
cold,-1.3392,-2.9828,9.0919,0.0000,0.944214,False
cold,3.4710,3.1257,9.0919,0.0000,0.944215,False
cold,3.2540,2.7015,9.0919,0.0000,0.944221,False
hot,2.5668,2.7439,9.0919,0.0000,0.944240,False
cold,-1.0137,-3.0676,9.0919,0.0000,0.944249,False
cold,3.4348,2.9136,9.0919,0.0000,0.944255,False
hot,2.5668,2.7863,9.0919,0.0000,0.944272,False
cold,-1.4838,-2.8979,9.0919,0.0000,0.944273,False
hot,3.2901,2.9560,9.0919,-0.0000,0.944275,False
cold,-1.5923,-2.8131,9.0919,0.0000,0.944278,False
cold,3.3263,3.1257,9.0919,0.0000,0.944293,False
cold,-1.5562,-2.7282,9.0919,0.0000,0.944299,False
hot,3.3263,2.2773,9.0919,-0.0000,0.944323,False
cold,3.0008,2.7015,9.0919,0.0000,0.944346,False
cold,3.2178,3.0833,9.0919,0.0000,0.944346,False
hot,3.2540,3.0833,9.0919,-0.0000,0.944368,False
cold,0.4330,-3.0676,9.0919,0.0000,0.944372,False
cold,3.0008,2.9560,9.0919,0.0000,0.944380,False
cold,3.3986,2.9560,9.0919,0.0000,0.944390,False
cold,2.8923,2.9984,9.0919,0.0000,0.944394,False
cold,-1.5923,-2.7707,9.0919,0.0000,0.944402,False
cold,-1.8093,-3.0676,9.0919,0.0000,0.944416,False
cold,3.2178,3.1257,9.0919,0.0000,0.944417,False
cold,-1.6646,-3.0252,9.0919,0.0000,0.944442,False
cold,3.3625,3.0833,9.0919,0.0000,0.944449,False
cold,-1.7731,-2.8131,9.0919,0.0000,0.944453,False
cold,-0.3988,-3.1100,9.0919,-0.0000,0.944457,False
hot,-1.5562,-3.0252,9.0919,-0.0000,0.944482,False
cold,-1.8093,-2.5161,9.0919,0.0000,0.944485,False
hot,-1.4838,-3.1100,9.0919,-0.0000,0.944501,False
cold,-1.6646,-3.0676,9.0919,0.0000,0.944506,False
cold,3.4348,2.7015,9.0919,0.0000,0.944512,False
hot,3.0731,2.6591,9.0919,-0.0000,0.944523,False
cold,3.0731,2.7863,9.0919,0.0000,0.944532,False
hot,-1.5923,-3.1100,9.0919,-0.0000,0.944552,False
cold,-1.6285,-2.8131,9.0919,0.0000,0.944592,False
hot,3.4348,2.6591,9.0919,-0.0000,0.944596,False
hot,3.2178,2.3197,9.0919,-0.0000,0.944597,False
cold,3.2901,2.7015,9.0919,0.0000,0.944598,False
hot,3.2540,2.7015,9.0919,-0.0000,0.944603,False
hot,3.3625,2.3621,9.0919,-0.0000,0.944609,False
cold,2.7476,2.9984,9.0919,0.0000,0.944645,False
cold,-1.5562,-3.0676,9.0919,0.0000,0.944648,False
hot,3.2540,2.9136,9.0919,-0.0000,0.944654,False
cold,-1.6285,-2.7707,9.0919,0.0000,0.944661,False
cold,3.4348,3.1257,9.0919,0.0000,0.944676,False
hot,3.4348,3.0409,9.0919,-0.0000,0.944679,False
cold,3.3986,3.0833,9.0919,0.0000,0.944686,False
cold,-1.8455,-2.4313,9.0919,0.0000,0.944695,False
cold,-1.2307,-3.1100,9.0919,0.0000,0.944703,False
hot,3.2178,2.5318,9.0919,-0.0000,0.944722,False
cold,-1.8093,-2.7707,9.0919,0.0000,0.944728,False
hot,3.1093,2.4894,9.0919,-0.0000,0.944774,False
hot,3.1816,2.5318,9.0919,-0.0000,0.944790,False
cold,-1.8455,-2.4737,9.0919,0.0000,0.944819,False
hot,3.1093,2.8712,9.0919,-0.0000,0.944834,False
cold,-1.7731,-3.0252,9.0919,0.0000,0.944842,False
cold,-1.2668,-3.1100,9.0919,0.0000,0.944851,False
hot,-1.8093,-2.9403,9.0919,-0.0000,0.944856,False
hot,3.1455,2.4046,9.0919,-0.0000,0.944898,False
hot,3.1455,2.5318,9.0919,-0.0000,0.944903,False
cold,3.4710,2.8288,9.0919,0.0000,0.944909,False
hot,3.1816,2.4470,9.0919,-0.0000,0.944919,False
cold,3.1455,2.7439,9.0919,0.0000,0.944933,False
cold,-1.0137,-3.1100,9.0919,0.0000,0.944960,False
cold,3.4348,2.4470,9.0919,0.0000,0.944965,False
cold,2.8200,3.0409,9.0919,0.0000,0.944986,False
cold,-1.1945,-3.0676,9.0919,0.0000,0.944996,False
cold,-1.3753,-3.0252,9.0919,0.0000,0.944998,False
cold,-1.4477,-2.8555,9.0919,0.0000,0.945010,False
hot,-1.4115,-3.1100,9.0919,-0.0000,0.945014,False
cold,3.2178,2.7863,9.0919,0.0000,0.945025,False
cold,3.0008,2.8712,9.0919,0.0000,0.945035,False
hot,-1.4477,-3.0676,9.0919,-0.0000,0.945037,False
cold,-1.4115,-2.9828,9.0919,0.0000,0.945059,False
cold,-1.7008,-3.1100,9.0919,0.0000,0.945062,False
cold,3.0370,2.8288,9.0919,0.0000,0.945067,False
hot,-1.7731,-2.8131,9.0919,-0.0000,0.945108,False
cold,3.2540,2.8712,9.0919,0.0000,0.945156,False
cold,3.3263,2.6167,9.0919,0.0000,0.945179,False
cold,3.3263,2.8288,9.0919,0.0000,0.945188,False
cold,-1.4838,-3.0252,9.0919,0.0000,0.945196,False
hot,3.3625,2.1925,9.0919,-0.0000,0.945202,False
cold,0.4330,-3.1100,9.0919,0.0000,0.945210,False
cold,-0.1818,-3.1100,9.0919,-0.0000,0.945218,False
cold,3.2540,2.9136,9.0919,0.0000,0.945231,False
hot,3.2178,2.3621,9.0919,-0.0000,0.945233,False
cold,3.2178,2.9984,9.0919,0.0000,0.945298,False
hot,3.3263,2.4470,9.0919,-0.0000,0.945322,False
hot,3.2178,2.8288,9.0919,-0.0000,0.945358,False
hot,-1.6646,-3.0676,9.0919,-0.0000,0.945371,False
cold,3.4348,2.9560,9.0919,0.0000,0.945378,False
cold,3.2901,2.9136,9.0919,0.0000,0.945391,False
hot,3.3986,3.1257,9.0919,-0.0000,0.945398,False
cold,2.6753,3.0409,9.0919,0.0000,0.945414,False
cold,3.4710,2.5742,9.0919,0.0000,0.945422,False
cold,3.3625,2.6591,9.0919,0.0000,0.945440,False
cold,-1.1222,-3.0252,9.0919,0.0000,0.945446,False
cold,2.8200,2.9984,9.0919,0.0000,0.945446,False
cold,-1.7731,-2.6858,9.0919,0.0000,0.945455,False
hot,3.2540,2.3621,9.0919,-0.0000,0.945493,False
hot,3.3625,2.7439,9.0919,-0.0000,0.945527,False
hot,3.1455,2.7015,9.0919,-0.0000,0.945530,False
hot,3.2901,3.0409,9.0919,-0.0000,0.945534,False
cold,3.1093,2.9136,9.0919,0.0000,0.945550,False
cold,3.0370,2.7863,9.0919,0.0000,0.945619,False
hot,2.6030,2.7015,9.0919,0.0000,0.945628,False
cold,2.8923,2.7439,9.0919,0.0000,0.945632,False
cold,-1.7370,-2.6858,9.0919,0.0000,0.945644,False
hot,-1.4477,-3.1100,9.0919,-0.0000,0.945735,False
hot,3.2540,2.3197,9.0919,-0.0000,0.945831,False
cold,3.3625,2.6167,9.0919,0.0000,0.946101,False
cold,-1.7008,-2.8131,9.0919,0.0000,0.946354,False
hot,3.2901,2.6167,9.0919,-0.0000,0.946385,False
cold,3.0008,3.0409,9.0919,0.0000,0.946410,False
cold,2.9646,2.7439,9.0919,0.0000,0.946514,False
cold,3.2901,2.7439,9.0919,0.0000,0.946716,False
hot,3.3625,2.4894,9.0919,-0.0000,0.947082,False
hot,3.4348,2.1500,9.0919,-0.0000,0.947485,False
cold,3.0008,2.8288,9.0919,0.0000,0.947596,False
cold,3.1816,2.9984,9.0919,0.0000,0.947637,False
