type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,3.4348,2.7863,1546.6965,-0.0000,0.940895,False
hot,-1.5200,-2.9403,1546.6965,-0.0000,0.940897,False
hot,-1.1945,-2.9403,1546.6965,-0.0000,0.940900,False
hot,-0.6520,-3.1100,1546.6965,-0.0000,0.940900,False
cold,-1.8455,-3.1100,1546.6965,0.0000,0.940901,False
hot,3.1093,3.1257,1546.6965,-0.0000,0.940905,False
hot,-1.8455,-2.5161,1546.6965,-0.0000,0.940909,False
cold,3.1816,2.3197,1546.6965,0.0000,0.940911,False
hot,3.3986,2.4046,1546.6965,-0.0000,0.940911,False
cold,3.2901,2.7863,1546.6965,0.0000,0.940912,False
hot,-0.1457,-3.0252,1546.6965,-0.0000,0.940913,False
cold,2.5306,3.1257,1546.6965,0.0000,0.940916,False
hot,0.4692,-3.0252,1546.6965,-0.0000,0.940919,False
cold,3.1093,3.0833,1546.6965,0.0000,0.940939,False
hot,3.2540,2.7015,1546.6965,-0.0000,0.940945,False
cold,-1.7370,-2.1768,1546.6965,0.0000,0.940946,False
cold,0.2883,-3.0676,1546.6965,0.0000,0.940947,False
hot,3.0370,2.9560,1546.6965,-0.0000,0.940949,False
cold,-1.5200,-2.7707,1546.6965,0.0000,0.940953,False
hot,-0.7967,-3.0252,1546.6965,-0.0000,0.940955,False
hot,-0.5797,-2.9828,1546.6965,-0.0000,0.940959,False
hot,-1.7370,-2.2616,1546.6965,-0.0000,0.940967,False
hot,3.4710,2.1500,1546.6965,-0.0000,0.940967,False
hot,-1.7731,-2.8131,1546.6965,-0.0000,0.940968,False
cold,-1.8455,-3.0252,1546.6965,0.0000,0.940970,False
hot,-0.8328,-3.0252,1546.6965,-0.0000,0.940972,False
cold,-1.7370,-2.6858,1546.6965,0.0000,0.940975,False
cold,-1.7731,-2.8555,1546.6965,0.0000,0.940978,False
cold,-0.8690,-3.0676,1546.6965,0.0000,0.940979,False
hot,2.7115,3.0409,1546.6965,-0.0000,0.940984,False
hot,-1.1583,-2.9828,1546.6965,-0.0000,0.940989,False
cold,-1.3753,-3.0252,1546.6965,0.0000,0.940993,False
cold,0.3968,-3.1100,1546.6965,0.0000,0.940996,False
hot,-1.6285,-3.1100,1546.6965,-0.0000,0.940998,False
cold,-1.8455,-1.8374,1546.6965,0.0000,0.941000,False
cold,-1.1583,-2.8979,1546.6965,0.0000,0.941001,False
hot,-1.0137,-3.0252,1546.6965,-0.0000,0.941003,False
hot,3.2178,3.0833,1546.6965,-0.0000,0.941006,False
hot,-1.7008,-2.3465,1546.6965,-0.0000,0.941007,False
cold,3.4348,2.1076,1546.6965,0.0000,0.941008,False
hot,-1.7008,-2.3889,1546.6965,-0.0000,0.941010,False
cold,-1.7731,-2.7282,1546.6965,0.0000,0.941010,False
cold,-1.7008,-2.6010,1546.6965,0.0000,0.941013,False
