type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,3.2178,3.0409,8.9992,0.0000,0.943970,False
cold,3.3263,3.0833,8.9992,-0.0000,0.943982,False
cold,-1.7370,-2.8555,8.9992,0.0000,0.943994,False
hot,-0.9775,-3.0676,8.9992,-0.0000,0.944009,False
cold,3.0731,3.0409,8.9992,-0.0000,0.944039,False
cold,3.0731,2.7863,8.9992,-0.0000,0.944054,False
hot,0.4692,-3.0252,8.9992,-0.0000,0.944060,False
cold,3.4348,2.7015,8.9992,-0.0000,0.944071,False
hot,3.2901,2.7439,8.9992,0.0000,0.944073,False
hot,3.1455,3.0409,8.9992,0.0000,0.944076,False
cold,-1.4838,-3.0676,8.9992,0.0000,0.944077,False
cold,3.1093,3.0409,8.9992,-0.0000,0.944078,False
hot,-1.6646,-2.6858,8.9992,-0.0000,0.944090,False
hot,-1.1583,-3.1100,8.9992,-0.0000,0.944097,False
cold,3.3986,2.8288,8.9992,-0.0000,0.944097,False
hot,-1.1222,-3.1100,8.9992,-0.0000,0.944111,False
hot,3.3263,2.9560,8.9992,0.0000,0.944144,False
cold,3.1455,2.7863,8.9992,-0.0000,0.944159,False
cold,3.1455,3.0833,8.9992,-0.0000,0.944170,False
hot,-1.7370,-3.0252,8.9992,0.0000,0.944174,False
hot,0.7223,-2.9828,8.9992,-0.0000,0.944194,False
cold,3.1093,2.9984,8.9992,-0.0000,0.944201,False
hot,3.3986,2.4470,8.9992,0.0000,0.944219,False
cold,3.2901,3.0833,8.9992,-0.0000,0.944225,False
cold,3.3263,2.7015,8.9992,-0.0000,0.944225,False
hot,3.3986,2.7439,8.9992,0.0000,0.944255,False
cold,3.2540,3.1257,8.9992,-0.0000,0.944274,False
hot,3.3263,3.0409,8.9992,0.0000,0.944288,False
cold,3.3986,3.1257,8.9992,-0.0000,0.944297,False
hot,-1.0498,-3.0252,8.9992,-0.0000,0.944317,False
cold,3.1455,2.9984,8.9992,-0.0000,0.944354,False
hot,-1.2307,-3.0676,8.9992,-0.0000,0.944390,False
cold,3.3263,2.9984,8.9992,-0.0000,0.944451,False
hot,-1.2307,-3.1100,8.9992,-0.0000,0.944460,False
cold,3.2540,2.9984,8.9992,-0.0000,0.944473,False
cold,3.1093,2.9560,8.9992,-0.0000,0.944474,False
cold,3.1816,2.7015,8.9992,-0.0000,0.944481,False
cold,3.3263,3.0409,8.9992,-0.0000,0.944514,False
hot,3.3263,2.8712,8.9992,0.0000,0.944525,False
cold,3.1455,2.9560,8.9992,-0.0000,0.944534,False
hot,-1.5200,-2.8131,8.9992,-0.0000,0.944542,False
hot,3.3263,2.6591,8.9992,0.0000,0.944559,False
cold,-1.4477,-3.0676,8.9992,0.0000,0.944564,False
hot,3.4348,3.0833,8.9992,0.0000,0.944569,False
cold,3.2540,2.9560,8.9992,-0.0000,0.944598,False
cold,3.3625,2.9984,8.9992,-0.0000,0.944612,False
hot,-1.5562,-2.8555,8.9992,-0.0000,0.944636,False
hot,-1.6285,-2.7282,8.9992,-0.0000,0.944645,False
hot,3.1816,3.1257,8.9992,0.0000,0.944659,False
cold,3.3625,2.6591,8.9992,-0.0000,0.944671,False
hot,-1.8093,-2.9403,8.9992,0.0000,0.944677,False
cold,3.1455,2.7015,8.9992,-0.0000,0.944751,False
cold,3.2901,3.1257,8.9992,-0.0000,0.944782,False
cold,3.1093,2.8288,8.9992,-0.0000,0.944832,False
cold,3.1093,2.8712,8.9992,-0.0000,0.944838,False
hot,0.5415,-3.0676,8.9992,-0.0000,0.944839,False
hot,-0.7605,-3.1100,8.9992,-0.0000,0.944840,False
hot,0.4330,-3.0676,8.9992,-0.0000,0.944869,False
hot,0.7585,-3.0252,8.9992,-0.0000,0.944959,False
hot,0.7585,-3.1100,8.9992,-0.0000,0.944963,False
hot,0.6138,-3.1100,8.9992,-0.0000,0.945051,False
hot,-1.4838,-2.8131,8.9992,-0.0000,0.945052,False
cold,3.4348,2.9984,8.9992,-0.0000,0.945056,False
hot,-1.3030,-3.0676,8.9992,-0.0000,0.945076,False
cold,3.4710,2.7015,8.9992,-0.0000,0.945079,False
hot,3.4348,2.9136,8.9992,0.0000,0.945089,False
cold,3.1455,3.1257,8.9992,-0.0000,0.945094,False
hot,0.6138,-2.9828,8.9992,-0.0000,0.945108,False
hot,-1.5923,-2.7707,8.9992,-0.0000,0.945108,False
hot,-1.4477,-2.8979,8.9992,-0.0000,0.945124,False
cold,3.2178,2.9984,8.9992,-0.0000,0.945131,False
hot,3.3986,2.9136,8.9992,0.0000,0.945132,False
cold,3.4710,2.9560,8.9992,-0.0000,0.945147,False
hot,-1.7731,-2.6010,8.9992,-0.0000,0.945188,False
hot,3.1816,2.9560,8.9992,0.0000,0.945210,False
cold,-1.5923,-3.0676,8.9992,0.0000,0.945230,False
hot,3.2540,2.8288,8.9992,0.0000,0.945286,False
hot,3.4710,2.7863,8.9992,0.0000,0.945307,False
cold,3.3986,2.9984,8.9992,-0.0000,0.945315,False
hot,-1.3392,-2.9403,8.9992,-0.0000,0.945330,False
hot,-1.7008,-2.6010,8.9992,-0.0000,0.945433,False
hot,3.3986,2.5318,8.9992,0.0000,0.945443,False
hot,3.2901,2.8288,8.9992,0.0000,0.945451,False
cold,3.1816,2.8288,8.9992,-0.0000,0.945492,False
hot,3.2901,2.7863,8.9992,0.0000,0.945665,False
hot,-1.2307,-3.0252,8.9992,-0.0000,0.945700,False
cold,3.2178,2.8288,8.9992,-0.0000,0.945771,False
hot,0.6500,-3.0252,8.9992,-0.0000,0.945788,False
hot,-1.4838,-2.8555,8.9992,-0.0000,0.945972,False
hot,3.3625,2.8712,8.9992,0.0000,0.946322,False
cold,3.2540,2.6591,8.9992,-0.0000,0.946493,False
hot,3.4710,2.5318,8.9992,0.0000,0.947004,False
cold,-1.5923,-3.0252,8.9992,0.0000,0.947251,False
